DATE;e5;e1;cpi;l_rgdp;l_pnfuel;l_dm1;l_dm2;l_dm2m;l_dmzm
2005-05-01;1.0647107369924282;3.2;5.265794174842477;9.555284061457792;4.593512451468761;6.8915124679063835;6.63517298213433;6.6646977177751054;6.682949830501287
2005-06-01;1.0296194171811581;3.2;5.2663105704129505;9.563406243310624;4.6020488316412775;6.900907398607536;6.6402635355940225;6.6687322598944725;6.6875803641853775
2005-07-01;1.0647107369924282;3.0;5.272486606513515;9.566025685418275;4.602609784645925;6.897329178448517;6.644291849356248;6.671661520659171;6.691399410655989
2005-08-01;1.0296194171811581;3.1;5.2786247332023;9.569215351960347;4.61009781400852;6.9040248148966095;6.649128675684816;6.675425770824551;6.695340209567361
2005-09-01;1.1314021114911006;4.3;5.292299294222474;9.56706334307333;4.6058478105313;6.905511829774926;6.65351349534083;6.679062252175586;6.6997279452223815
2005-10-01;1.1631508098056809;4.6;5.293807211070151;9.568028596222327;4.615389371197036;6.9058811776903175;6.657805159578582;6.683102727390644;6.7040294771979205
2005-11-01;1.0986122886681098;3.3;5.288771953704505;9.572234863038073;4.618730673195555;6.907302671364758;6.659342001133219;6.68363177230688;6.704624888427931
2005-12-01;1.1314021114911006;3.1;5.288771953704505;9.579111057476792;4.65439674765847;6.908162553469308;6.662940421829044;6.686254893586608;6.707911665504887
2006-01-01;1.0647107369924282;3.0;5.294811227218749;9.582107855752568;4.688170891999922;6.912381834568563;6.6685801851862525;6.691106243757878;6.712958260762549
2006-02-01;1.0647107369924282;3.0;5.295312857527738;9.5822901530378;4.718172792298954;6.913885659247368;6.671080031266818;6.692123400760901;6.71398324532934
2006-03-01;1.0647107369924282;3.0;5.296816240421769;9.59080868170203;4.724925414658645;6.917411963659783;6.672070556840048;6.691426885887662;6.713652540389679
2006-04-01;1.1314021114911006;3.3;5.301811255802292;9.585664911347182;4.7800892049135255;6.917672499302973;6.675742219487299;6.693628546508838;6.716288659180497
2006-05-01;1.1631508098056809;4.0;5.304796332645746;9.58985762000656;4.862557394622262;6.9217058807340655;6.674713459012335;6.690518172824726;6.714040625460807
2006-06-01;1.0647107369924282;3.3;5.307277107919509;9.58866013072762;4.83478780673802;6.916538137901987;6.677293732505503;6.691499559252987;6.715777727921911
2006-07-01;1.0647107369924282;3.2;5.312713246831769;9.585599999440673;4.851590009024116;6.917476325151348;6.681067776388391;6.693317835681688;6.718330243325379
2006-08-01;1.1631508098056809;3.8;5.3171391207886245;9.588449653463558;4.848974147706654;6.920523635207321;6.683433618174533;6.693624394303285;6.71956142916383
2006-09-01;1.0986122886681098;3.1;5.312220271717028;9.592811456602318;4.829533204456177;6.9180211110753245;6.6853708518045165;6.694077469393844;6.720871517375445
2006-10-01;1.1314021114911006;3.1;5.307772525318792;9.593676136625302;4.853374190154308;6.920668850202497;6.69161031099925;6.6992001430844725;6.726680927977692
2006-11-01;1.0986122886681098;3.0;5.308267697401205;9.599074449850075;4.869456520412751;6.9205388430458745;6.695327143372546;6.702393847430265;6.730374659711214
2006-12-01;1.0986122886681098;2.9;5.313698468586339;9.597504563846226;4.8854558069451315;6.920011400875507;6.700833043969077;6.707703896883447;6.7369092585834265
2007-01-01;1.0986122886681098;3.0;5.315356374642572;9.595621621707634;4.876375609161514;6.924382873163282;6.705396990226486;6.7121050224592995;6.740637363929457
2007-02-01;1.0647107369924282;3.0;5.319227223776111;9.601272140589355;4.900866422414754;6.921655752706259;6.706465326527394;6.712347423372956;6.741371808559981
2007-03-01;1.0647107369924282;3.0;5.324413871269311;9.595209702532157;4.9174055757393695;6.923947631682577;6.710011050371351;6.7157348947177935;6.745789792315586
2007-04-01;1.1314021114911006;3.3;5.327410040751309;9.604168081881925;4.959952727980605;6.932543661688872;6.719676239568522;6.725586872883122;6.75625103457694
2007-05-01;1.1314021114911006;3.3;5.331534517408233;9.605462598132217;4.972645104838888;6.934284492654633;6.720713334718792;6.726285252889997;6.75819086464359
2007-06-01;1.0647107369924282;3.4;5.333848589587692;9.605348309313941;4.9687903879399435;6.9285079107242495;6.723949912049117;6.729770098331149;6.762554700910523
2007-07-01;1.1314021114911006;3.4;5.335627602054373;9.604975068902142;4.967332798825888;6.931523922143626;6.727329864532265;6.733183204679857;6.767458381114976
2007-08-01;1.0647107369924282;3.2;5.335935835254491;9.614135576038725;4.931394848794065;6.9375550336762615;6.736566429659248;6.743054911219554;6.780125071030548
2007-09-01;1.0647107369924282;3.1;5.34016443549993;9.615949941354495;4.95056635724679;6.937795793689338;6.737778806261308;6.7434563234915;6.785377929283838
2007-10-01;1.0296194171811581;3.1;5.343242929901029;9.611834591306467;4.965747596234913;6.941041584300356;6.739331696191763;6.7440724729636665;6.789279988575476
2007-11-01;1.0647107369924282;3.4;5.351071093983903;9.615714402895946;4.961016273086821;6.938471917795086;6.741334394599737;6.745734775674005;6.793080222384157
2007-12-01;1.1314021114911006;3.4;5.353964917386851;9.618212399279617;4.963810960286112;6.9404185645985175;6.743706909400418;6.74808714159218;6.79693535844774
2008-01-01;1.0986122886681098;3.4;5.357406692754025;9.61753509030325;5.023816054388204;6.943340728948761;6.746062744936137;6.750252161144247;6.7994323786763085
2008-02-01;1.0986122886681098;3.6;5.359821601391479;9.601408407243193;5.0939488941925735;6.9450144230968025;6.754459713114781;6.759091999865581;6.810060877725773
2008-03-01;1.0647107369924282;4.3;5.363393243284224;9.606226917345653;5.134495452982834;6.9491651889703725;6.764301464414082;6.770544960210113;6.8239867872335
2008-04-01;1.1631508098056809;4.8;5.365704950249732;9.607087424652065;5.125697128053894;6.952169999410438;6.768659600915995;6.77552845911462;6.830516343300567
2008-05-01;1.2237754316221157;5.2;5.371605002317856;9.60857580012832;5.113254336697984;6.953277005617683;6.771135685069442;6.778304853940361;6.834623506857697
2008-06-01;1.2237754316221157;5.1;5.382028721115022;9.62430969461429;5.129477659348671;6.958123300151336;6.774502388399124;6.7821646872696295;6.83979843371966
2008-07-01;1.1631508098056809;5.1;5.389144786508527;9.614283034583742;5.132701236799056;6.966057017456205;6.780643545843423;6.787690098480977;6.84541537206974
2008-08-01;1.1631508098056809;4.8;5.387655201900231;9.609506781986928;5.0702861075713885;6.961836600971174;6.78097494135049;6.7853928854961625;6.844854954068566
2008-09-01;1.0986122886681098;4.3;5.3885099281999045;9.60181845364883;5.008226583367326;6.987435501383776;6.791849627544892;6.794942428319577;6.8501051573982235
2008-10-01;1.0647107369924282;3.9;5.3798743118003465;9.59160188414571;4.83925817582202;6.991084603011884;6.80411803228654;6.801300507289506;6.854511196654662
2008-11-01;1.0647107369924282;2.9;5.362010217707528;9.593468329054813;4.760593835180367;6.9989216030569565;6.810129348684309;6.804905721854662;6.866345446684433
2008-12-01;0.9555114450274363;1.7;5.353742612653447;9.576425375664387;4.697625240633687;7.040950515276301;6.835214291867561;6.830738978838568;6.892688001866609
2009-01-01;1.0647107369924282;2.2;5.356270186985713;9.57527977730565;4.748127351815022;7.043349526400991;6.845898613459785;6.843386821971501;6.908284442021394
2009-02-01;1.1314021114911006;1.9;5.359906229217159;9.572598590399327;4.724019185463184;7.041729588201008;6.849475775327663;6.848482271157353;6.914961505235982
2009-03-01;0.9555114450274363;2.0;5.358918458675886;9.571857450454752;4.7116457616172065;7.046330924972162;6.858160231757583;6.859250132930438;6.925082940639966
2009-04-01;1.0296194171811581;2.8;5.359925034428083;9.571608916732048;4.756298791048557;7.060089518110628;6.860464509008403;6.863198363901353;6.928763621406003
2009-05-01;1.0647107369924282;2.8;5.3613954467607305;9.57267084242488;4.818217267313111;7.0623215060323865;6.868490102317824;6.872631649815848;6.9373740442863605
2009-06-01;1.0986122886681098;3.1;5.369660806616172;9.57138807258747;4.859269278863089;7.077405208752188;6.870975905835342;6.8771818919636605;6.9388625112052695
2009-07-01;1.0986122886681098;2.9;5.369362796761016;9.5713186119489;4.866321314815556;7.0771191941883504;6.871562137886633;6.8801481126844966;6.9386944141264415
2009-08-01;1.0296194171811581;2.8;5.372705656551895;9.577348714807227;4.920996465749284;7.077895746315466;6.8718790115303765;6.882738018449892;6.934586428005343
2009-09-01;1.0296194171811581;2.2;5.374634682018732;9.576789881642812;4.8855010949626685;7.080927499130652;6.8719004642869495;6.885765343383674;6.930965464783277
2009-10-01;1.0647107369924282;2.9;5.377632117017317;9.588369465053205;4.90375517695249;7.086855260604363;6.875324588676798;6.8934000942908575;6.928236904719329
2009-11-01;1.0986122886681098;2.7;5.380975113562248;9.586000203960078;4.948097619325591;7.089225630716442;6.879487911394161;6.901063088883281;6.9275020292561935
2009-12-01;0.9932517730102834;2.5;5.3814951547170455;9.57998995752915;4.982873900805271;7.094194727229981;6.879386574171065;6.904118456544354;6.923045408588972
2010-01-01;1.0647107369924282;2.8;5.382143676592892;9.585220745173167;5.010680781440731;7.0874133119633;6.8750059740034875;6.9026719104837415;6.917335270295233
2010-02-01;0.9932517730102834;2.7;5.381191446716147;9.587508405474956;4.994763219640941;7.0976153935543405;6.881422204875364;6.912553535729607;6.918245441045637
2010-03-01;0.9932517730102834;2.7;5.381522759962044;9.594564489842144;5.031441532937757;7.102378239083945;6.881481231293378;6.915183559704281;6.912272392224313
2010-04-01;0.9932517730102834;2.9;5.38175277403992;9.597111025549072;5.091041847797428;7.097162212681942;6.8854089376801575;6.92202755852545;6.908333120199915
2010-05-01;1.0647107369924282;3.2;5.381232866875345;9.598414393430808;5.044978611328937;7.101812753383258;6.891796424601135;6.93160059227602;6.910650298561612
2010-06-01;1.0296194171811581;2.8;5.380813983997617;9.600645616285679;5.008826428565766;7.10910228986226;6.893841364625803;6.9360543994527575;6.911430381495825
2010-07-01;1.0647107369924282;2.7;5.382681492658975;9.604418942438803;5.023917508133006;7.105268827280708;6.894375515750183;6.938680553607563;6.914101587624941
2010-08-01;1.0296194171811581;2.7;5.384141789386214;9.604014875885499;5.08090133503088;7.11708776599555;6.900080798020718;6.9471069757972685;6.92190440024276
2010-09-01;0.9932517730102834;2.2;5.385755735696871;9.607916520723622;5.105094060308123;7.123885792949644;6.9032126319060145;6.9533193354044025;6.9270199893509465
2010-10-01;1.0296194171811581;2.7;5.389231534398666;9.612100402772947;5.158046356314993;7.129912361500209;6.9092807771853675;6.962947067903903;6.933448705710398
2010-11-01;1.0296194171811581;3.0;5.3917621712579;9.608821899025239;5.184213635090908;7.148670226088424;6.912897260512102;6.969761351002659;6.938481464408268
2010-12-01;1.0296194171811581;3.0;5.395770702696749;9.614272608954863;5.237224688311266;7.152695229526657;6.91711214789524;6.9770746937461015;6.9412854148847485
2011-01-01;1.0647107369924282;3.4;5.399008497577555;9.604799456371023;5.2880944435803645;7.160129619346898;6.921882080276762;6.984516068619397;6.941888848527151
2011-02-01;1.0647107369924282;3.4;5.402217816828981;9.602522275622425;5.322535634248204;7.167186993042009;6.927534532570166;6.992266776569184;6.9460333490053925
2011-03-01;1.1631508098056809;4.6;5.407378028214637;9.616214985694798;5.306938295246428;7.174203962871047;6.933021824282052;6.999775437540357;6.954651794905912
2011-04-01;1.0647107369924282;4.6;5.412061144263693;9.618933840277597;5.330222371285322;7.177476423329631;6.940467947026247;7.0093147604045045;6.965558692927869
2011-05-01;1.0647107369924282;4.1;5.415237808054813;9.615305389165066;5.294312630023354;7.191277837042718;6.946202495508287;7.017063682691985;6.97396159591788
2011-06-01;1.0986122886681098;3.8;5.415237808054813;9.61109351973175;5.276381290758379;7.196619178175326;6.9551987606164865;7.028423024801352;6.9808758472510215
2011-07-01;1.0647107369924282;3.4;5.4178544185734765;9.616411333508058;5.277643181588778;7.212384252221438;6.975399016294771;7.052064403032015;6.996448557174131
2011-08-01;1.0647107369924282;3.5;5.4210039158623875;9.621590569024827;5.260749205034009;7.253476414319035;6.998464642126543;7.078735962583584;7.009300483403687
2011-09-01;1.0296194171811581;3.3;5.423173109318271;9.61365195643646;5.226121063000316;7.257966570943607;7.000514204996559;7.0823965906783775;7.013855654709997
2011-10-01;0.9932517730102834;3.2;5.423848088995246;9.632399372568456;5.149810773583372;7.262526931929274;7.004106776878863;7.0875859725302846;7.0177792585000125
2011-11-01;0.9932517730102834;3.2;5.425694233875741;9.627281456896062;5.12172204552849;7.272072197332412;7.009502598820719;7.094481665904803;7.022743992528649
2011-12-01;0.9932517730102834;3.1;5.425931914117709;9.625571408326861;5.106489579410478;7.272024942813653;7.013983039031188;7.100045012201197;7.027871912445938
2012-01-01;0.9932517730102834;3.3;5.4286524062749715;9.630842375554254;5.132309747237199;7.285671026813488;7.022760923674361;7.110588510205744;7.035915698963338
2012-02-01;1.0647107369924282;3.3;5.430787571311839;9.641285878891589;5.159190005292128;7.288036156580821;7.027719733546282;7.117081819885183;7.040361251241187
2012-03-01;1.0986122886681098;3.9;5.432878853443238;9.63292775401296;5.171088889142458;7.294377311328463;7.032693224167388;7.123778787410189;7.046637826680755
2012-04-01;1.0647107369924282;3.2;5.434538264209312;9.638338620363164;5.164823698086542;7.3034630179973234;7.038619131468952;7.131387501248572;7.052406397229282
2012-05-01;0.9932517730102834;3.0;5.43246794243903;9.63937509579238;5.134669102310578;7.306971886922144;7.04146517971641;7.1356383243648756;7.055712222706339
2012-06-01;1.0296194171811581;3.1;5.431641237641456;9.641343623683214;5.111855314530029;7.315478873309471;7.04802000102641;7.143582268259517;7.06169350721689
2012-07-01;0.9932517730102834;3.0;5.431930005871957;9.644235025804203;5.152113721045922;7.335843832280951;7.054978006493998;7.1521425099753735;7.068826262123668
2012-08-01;1.0986122886681098;3.6;5.43772272361508;9.636866728889649;5.135467893758308;7.351014552982893;7.061765366724937;7.160221103110987;7.0767469799559715
2012-09-01;1.0296194171811581;3.3;5.442482643478538;9.641531067736489;5.144040351560809;7.369865583671586;7.06944610231013;7.169305959718067;7.084657213517928
2012-10-01;0.9932517730102834;3.1;5.445175808232938;9.63540035988451;5.135019008044263;7.3874863072010815;7.075374608619192;7.176775840882487;7.089948314921516
2012-11-01;1.0296194171811581;3.1;5.443495052058861;9.639567195688437;5.127471417094753;7.387699467972871;7.083090742209323;7.186146244149484;7.097158135082093
2012-12-01;1.0647107369924282;3.2;5.443373963123213;9.648314535595123;5.147516342116648;7.405513148188655;7.09580048895454;7.200815298364809;7.11036550725195
2013-01-01;1.0647107369924282;3.3;5.445063557828071;9.65233037537654;5.169879545010785;7.410577790931147;7.098535784835991;7.204576000239363;7.115684209083812
2013-02-01;1.0986122886681098;3.3;5.450974073810965;9.644374453008595;5.1759190733443425;7.408953529474091;7.098425920832072;7.205363405325787;7.116577707576661
2013-03-01;1.0296194171811581;3.2;5.448025334988794;9.647510668403376;5.147315131890408;7.412288603647032;7.1053984629924605;7.21290210584758;7.121771578356084
2013-04-01;1.0647107369924282;3.1;5.445853360353768;9.65046219880872;5.132787884918057;7.427485643295233;7.109147198716718;7.217546320579838;7.126765028964876
2013-05-01;1.0647107369924282;3.1;5.446375237137999;9.645670342261697;5.1413324396435;7.433503359964126;7.112348507135812;7.221886736319067;7.129809053794112
2013-06-01;1.0647107369924282;3.0;5.44834814264343;9.653825693887756;5.131432219388778;7.4318797520693325;7.117065151375201;7.22811206401784;7.1353565029152985
2013-07-01;1.0296194171811581;3.1;5.4505619452038365;9.65550211254183;5.128652323932574;7.439035116109568;7.121964576868613;7.2342726975495575;7.140804748136167
2013-08-01;1.0647107369924282;3.0;5.452423759680368;9.659594194325086;5.118735122167194;7.441830980093139;7.12700681332868;7.23988949125684;7.145508128185437
2013-09-01;1.0986122886681098;3.3;5.453747227873675;9.657938668453196;5.093472497246873;7.454740894755727;7.131545317872715;7.24513567035062;7.152287890586628
2013-10-01;1.0296194171811581;3.0;5.454115260401633;9.663548100050004;5.097739464755943;7.464783156444615;7.141132267606512;7.255572681755334;7.160459115197697
2013-11-01;1.0647107369924282;2.9;5.455838075727754;9.67023561005911;5.097595097379813;7.465950648981155;7.1432227504649735;7.258166624879205;7.162921985727613
2013-12-01;0.9932517730102834;3.0;5.458406095499087;9.66837315119003;5.113384260106381;7.483181366459719;7.149408556949187;7.2646466342879545;7.1674700524188975
2014-01-01;1.0647107369924282;3.1;5.4612224714704825;9.661486846532894;5.104130824306154;7.503486924860235;7.154467125492113;7.270817794945189;7.172562574966769
2014-02-01;1.0647107369924282;3.2;5.462441007806902;9.665213908977329;5.11536336785104;7.5144708937630424;7.1620625998399365;7.279176088094058;7.179762066087062
2014-03-01;1.0647107369924282;3.2;5.463738580341341;9.6665445970196;5.134627298302059;7.525296827352469;7.166163602903075;7.283814816200469;7.182969031550993
2014-04-01;1.0647107369924282;3.2;5.465825578848867;9.669871989802052;5.146049980578277;7.533303501318518;7.171295262307532;7.289629203297495;7.186491903194183
2014-05-01;1.0296194171811581;3.3;5.467351029015056;9.674816114620075;5.128110172207699;7.540429331389878;7.1772780918855466;7.296116697184568;7.192061378416213
2014-06-01;1.0647107369924282;3.1;5.4681824965186046;9.677698598474727;5.103301165306054;7.55311606410277;7.1817912414389244;7.301033274445188;7.1956585014744485
2014-07-01;0.9932517730102834;3.3;5.46984757226377;9.683262373197852;5.106060805714553;7.554286090744848;7.186946739173345;7.306599026804744;7.200541096145423
2014-08-01;1.0647107369924282;3.2;5.4691397269489705;9.68986576906244;5.088679798822204;7.538911764506004;7.1890139106930135;7.308914197111763;7.201915164291444
2014-09-01;1.0296194171811581;3.0;5.47010867436881;9.685582635429538;5.050939298632113;7.561870592311621;7.19220641500149;7.312613438202781;7.206201551112673
2014-10-01;1.0296194171811581;2.9;5.470192886313482;9.68911506598044;5.036724392112955;7.563063156829139;7.196081343648434;7.316979682671817;7.211661673225818
2014-11-01;0.9555114450274363;2.8;5.468557907524243;9.694182201023375;5.035720535032775;7.569421625421065;7.2009462020052775;7.322611451104536;7.217543719784689
2014-12-01;1.0296194171811581;2.8;5.465059864211477;9.692566182042224;5.015327943874348;7.589454489669022;7.208048775157537;7.3304980217491265;7.225925256339402
2015-01-01;1.0296194171811581;2.5;5.459215232832538;9.695458589839811;4.9826382491164045;7.592483507233005;7.213641509692211;7.336770831136863;7.23066153183661
2015-02-01;0.9932517730102834;2.8;5.461664203236055;9.700835825492618;4.958999753143442;7.615048093721668;7.223833122530363;7.3476850671863;7.2399874547735585
2015-03-01;1.0296194171811581;3.0;5.463785193769831;9.69476419598645;4.935893589567021;7.614600969542288;7.225691362493515;7.350465243468723;7.243165346923901
2015-04-01;0.9555114450274363;2.6;5.4646831374545535;9.700640825714217;4.928756297612117;7.611478256404546;7.229398683454313;7.355125372574393;7.246353333233249
2015-05-01;1.0296194171811581;2.8;5.467600119729693;9.702326982792455;4.9378302025381675;7.606484772746666;7.232181606115825;7.358834272724549;7.250062470019543
2015-06-01;0.9555114450274363;2.7;5.469826512671442;9.707417988979056;4.927163103939835;7.617501726966448;7.236016439881022;7.363515518472232;7.254865613958106
2015-07-01;1.0296194171811581;2.8;5.4717495294960745;9.703768538483308;4.907677490488362;7.620795088676102;7.240556579958518;7.369353011864705;7.261428068106582
2015-08-01;0.9932517730102834;2.8;5.471476240545968;9.706918709539165;4.869648444205428;7.618629721414955;7.2447867123629734;7.37486451716797;7.267927074262352
2015-09-01;0.9932517730102834;2.8;5.470028666452195;9.714428919814026;4.849936568839107;7.620473122875531;7.249205720724867;7.38086216384097;7.271303691008253
2015-10-01;0.9162907318741551;2.7;5.471396341975058;9.708221040679268;4.84362223407482;7.610417421171795;7.250161626847527;7.382512820806362;7.274710012452451
2015-11-01;0.9555114450274363;2.7;5.472913324270193;9.710578523939741;4.804396876720908;7.634259067637865;7.258937555407507;7.391984893941302;7.282722216475288
2015-12-01;0.9555114450274363;2.6;5.471623405415036;9.712856094332196;4.803496381611214;7.638240225090586;7.263834700304803;7.397570974646921;7.2859609159406045
2016-01-01;0.9932517730102834;2.5;5.472715952671325;9.71329223174345;4.802406782912293;7.644412785804973;7.274348955784291;7.408792665815238;7.2887170519533715
2016-02-01;0.9162907318741551;2.5;5.471463625406539;9.708397658525904;4.799456292458481;7.649938601459223;7.279786083008152;7.414734414719722;7.295167019469536
2016-03-01;0.9932517730102834;2.7;5.472598351071808;9.716193146252607;4.8527257708543;7.663592492726236;7.285712679223232;7.421329631380685;7.303505327672792
2016-04-01;0.9162907318741551;2.8;5.47607854058566;9.720736828422977;4.8735271475487965;7.676245176084341;7.292606129879964;7.4287996366867555;7.310254986463683
2016-05-01;0.9162907318741551;2.4;5.477977050366178;9.712874544865473;4.884000406474064;7.6920706054094925;7.298516708758847;7.435177735586687;7.316514615210456
2016-06-01;0.9555114450274363;2.6;5.479980373212114;9.71480593405963;4.9086195946525;7.691138001022941;7.303917737174897;7.440972103775562;7.322313677775235
2016-07-01;0.9555114450274363;2.7;5.480213833003894;9.72035471574357;4.913611677352332;7.6918682904108655;7.30866360370677;7.446176611304308;7.326832589366412
2016-08-01;0.9162907318741551;2.5;5.482258444542619;9.725085854918232;4.890487479801463;7.719442219793472;7.3153936638025465;7.453631223159535;7.334590306861122
2016-09-01;0.9555114450274363;2.4;5.484821829446308;9.728869028506654;4.87626749147571;7.71940345655264;7.319988995137223;7.45877358656737;7.337505301424821
2016-10-01;0.8754687373538999;2.4;5.487672463239128;9.722396583363786;4.88365154739983;7.72079694727008;7.324041647107818;7.463370567179358;7.338226764062216
2016-11-01;0.9555114450274363;2.4;5.489759702291311;9.732837697348401;4.919375743283555;7.7229747736945455;7.329834871754997;7.469803922098662;7.343649592268948
2016-12-01;0.8329091229351039;2.2;5.492324546384262;9.73442405395706;4.93237128120768;7.718123390042758;7.332515736592847;7.473067464019724;7.3464727546518755
2017-01-01;0.9555114450274363;2.6;5.497815556712609;9.728909515072294;4.965114939885294;7.7388601963839605;7.338774002817445;7.479682534672658;7.349219513144088
2017-02-01;0.9162907318741551;2.7;5.4990353336201405;9.732403040050302;4.978338429134609;7.7302232374961815;7.341540489808992;7.482560778970805;7.351984932823433
